Work day,Work Hours,Temperature,Humidity,Light On,CO2,HumidityRatio,Result
0,1,19.945,36.45,0,506,0.005259208,0
0,1,20,36.3175,0,508.25,0.005257967,0
0,1,20,36.29,0,504,0.005253952,0
0,1,20,36.29,0,507.75,0.005253952,0
0,1,20.05,36.3175,0,510.75,0.005274412,0
0,1,20,36.29,0,508,0.005253952,0
0,1,20,36.29,0,508.5,0.005253952,0
0,1,20,36.29,0,504.75,0.005253952,0
0,1,20,36.345,0,505.5,0.005261982,0
0,1,20,36.3725,0,503.75,0.005265997,0
0,1,20,36.4,0,500,0.005270012,0
0,1,20,36.425,0,500,0.005273663,0
0,1,20,36.4,0,506,0.005270012,0
0,1,20,36.4,0,503,0.005270012,0
0,1,20,36.4,0,498.75,0.005270012,0
0,1,20,36.475,0,502.75,0.005280963,0
0,1,19.92666667,36.5,0,504.3333333,0.005260453,0
0,1,19.89,36.5,0,506.5,0.005248409,0
0,1,20,36.5,0,506.5,0.005284613,0
0,1,20,36.425,0,503.75,0.005273663,0
0,1,20,36.4,0,505.5,0.005270012,0
0,1,20,36.29,0,506,0.005253952,0
0,1,20.03333333,36.32666667,0,508.6666667,0.005270267,0
0,1,20.025,36.2675,0,506,0.005258873,0
0,1,20.06666667,36.26,0,504.6666667,0.005271474,0
0,1,20.1,36.245,0,508,0.005280252,0
0,1,20.1,36.2,0,507.5,0.00527364,0
0,1,20.15,36.2,0,501,0.005290122,0
0,1,20.1,36.2,0,504,0.00527364,0
0,1,20.15,36.2,0,504.5,0.005290122,0
0,1,20.13333333,36.2,0,503.6666667,0.005284623,0
0,1,20.1,36.2,0,506,0.00527364,0
0,1,20.15,36.2,0,504,0.005290122,0
0,1,20.175,36.2,0,500.75,0.00529838,0
0,1,20.1,36.2,0,501.5,0.00527364,0
0,1,20.16666667,36.2,0,510.3333333,0.005295627,0
0,1,20.15,36.2,0,503.25,0.005290122,0
0,1,20.13333333,36.26,0,507,0.005293457,0
0,1,20.1,36.29,0,505.75,0.005286863,0
0,1,20.1,36.29,0,506,0.005286863,0
0,1,20.075,36.345,0,501.5,0.005286686,0
0,1,20.03333333,36.32666667,0,503.3333333,0.005270267,0
0,1,20,36.29,0,509,0.005253952,0
0,1,20.05,36.345,0,505,0.00527844,0
0,1,20.1,36.29,0,502.5,0.005286863,0
0,1,20.1,36.29,0,503.75,0.005286863,0
0,1,20.1,36.32666667,0,508.3333333,0.00529225,0
0,1,20.06666667,36.36333333,0,509,0.005286624,0
0,1,20.1,36.345,0,508,0.005294944,0
0,1,20.1,36.345,0,505.25,0.005294944,0
0,1,20.1,36.32666667,0,506.6666667,0.00529225,0
0,1,20.1,36.29,0,504,0.005286863,0
0,1,20.13333333,36.29,0,506,0.005297874,0
0,1,20.1,36.2225,0,503.75,0.005276946,0
0,1,20.1,36.23,0,507.6666667,0.005278048,0
0,1,20.1,36.29,0,511,0.005286863,0
0,1,20.1,36.345,0,506,0.005294944,0
0,1,20.1,36.4,0,505.5,0.005303025,0
0,1,20.05,36.3725,0,506,0.005282468,0
0,1,20.1,36.4,0,508,0.005303025,0
0,1,20.1,36.5,0,506,0.005317718,0
0,1,20.06666667,36.5,0,507.3333333,0.005306663,0
0,1,20.025,36.5225,0,508.25,0.005296163,0
0,1,20.05,36.545,0,510.5,0.005307734,0
0,1,20.025,36.5225,0,510.5,0.005296163,0
0,1,20.025,36.55,0,506.25,0.005300185,0
0,1,20.05,36.645,0,507,0.005322382,0
0,1,20.025,36.59,0,507.75,0.005306035,0
0,1,20,36.53,0,507.3333333,0.005288994,0
0,1,20.03333333,36.53,0,508.6666667,0.005300018,0
0,1,20.1,36.59,0,512.5,0.005330943,0
0,1,20.1,36.59,0,512,0.005330943,0
0,1,20.1,36.645,0,506.5,0.005339025,0
0,1,20.075,36.6725,0,510.75,0.005334733,0
0,1,20.05,36.7,0,509,0.005330439,0
0,1,20.075,36.545,0,509.25,0.005316027,0
0,1,20.15,36.545,0,511,0.005340972,0
0,1,20.1,36.59,0,498.6666667,0.005330943,0
0,1,20.1,36.475,0,504.5,0.005314045,0
0,1,20.16666667,36.43333333,0,505.3333333,0.005330053,0
0,1,20.175,36.3725,0,506.75,0.005323844,0
0,1,20.2,36.29,0,506.5,0.005319956,0
0,1,20.23,36.32666667,0,505.6666667,0.005335351,0
0,1,20.2675,36.345,0,510.5,0.005350564,0
0,1,20.2,36.2,0,515.5,0.00530665,0
0,1,20.26,36.26,0,515.3333333,0.005335448,0
0,1,20.29,36.29,0,517,0.005349897,0
0,1,20.29,36.29,0,513,0.005349897,0
0,1,20.26,36.32666667,0,511.6666667,0.005345342,0
0,1,20.245,36.345,0,516.5,0.005343063,0
0,1,20.29,36.4,0,516,0.005366253,0
0,1,20.29,36.4,0,511,0.005366253,0
0,1,20.26,36.26,0,508.6666667,0.005335448,0
0,1,20.29,36.345,0,512.5,0.005358075,0
0,1,20.29,36.29,0,510.6666667,0.005349897,0
0,1,20.34,36.29,0,510.25,0.005366595,0
0,1,20.365,36.195,0,514.5,0.005360769,0
0,1,20.39,36.09,0,514.75,0.005353415,0
0,1,20.39,36,0,517,0.00533995,0
0,1,20.5,36,0,518,0.005376649,0
0,1,20.56666667,35.86333333,0,515.3333333,0.005378325,0
0,1,20.625,35.79,0,518.5,0.00538674,0
0,1,20.65,35.79,0,516,0.00539512,0
0,1,20.7,35.79,0,515.6666667,0.005411913,0
0,1,20.66666667,35.69333333,0,516,0.005385999,0
0,1,20.73,35.66333333,0,512,0.005402655,0
0,1,20.745,35.59,0,511.5,0.005396476,0
0,1,20.79,35.59,0,508,0.005411581,0
0,1,20.79,35.59,0,507.75,0.005411581,0
0,1,20.79,35.5225,0,512,0.005401229,0
0,1,20.79,35.5,0,512.75,0.005397778,0
0,1,20.79,35.5,0,513.5,0.005397778,0
0,1,20.79,35.4,0,515,0.005382441,0
0,1,20.79,35.4,0,513.3333333,0.005382441,0
0,1,20.79,35.4,0,509.75,0.005382441,0
0,1,20.815,35.425,0,510.25,0.005394643,0
0,1,20.79,35.345,0,515,0.005374006,0
0,1,20.79,35.4,0,513.5,0.005382441,0
0,1,20.815,35.4,0,504,0.005390803,0
0,1,20.79,35.4,0,505.5,0.005382441,0
0,1,20.79,35.4,0,506.5,0.005382441,0
0,1,20.84,35.45,0,505.5,0.005406869,0
0,1,20.815,35.425,0,506.5,0.005394643,0
0,1,20.79,35.4,0,505.3333333,0.005382441,0
0,1,20.736,35.4,0,503.5,0.005364418,0
0,1,20.76,35.36333333,0,503.75,0.005366809,0
0,1,20.7,35.3725,0,505,0.005348239,0
0,1,20.7,35.4,0,503.25,0.005352433,0
0,1,20.7,35.4,0,497.3333333,0.005352433,0
0,1,20.7,35.43333333,0,497,0.005357516,0
0,1,20.7,35.4,0,502,0.005352433,0
0,1,20.76,35.4,0,500,0.005372422,0
0,1,20.7675,35.29,0,505.25,0.005358079,0
0,1,20.745,35.09,0,507,0.005320014,0
0,1,20.7,35.16333333,0,507.6666667,0.005316343,0
0,1,20.7,35.2225,0,508.5,0.005325365,0
0,1,20.7,35.26,0,508.6666667,0.005331083,0
0,1,20.675,35.2675,0,508,0.005323949,0
0,1,20.7,35.2675,0,504.75,0.005332227,0
0,1,20.675,35.24,0,498.25,0.005319762,0
0,1,20.6,35.2,0,503,0.005288956,0
0,1,20.6,35.26,0,501.6666667,0.005298048,0
0,1,20.56666667,35.29,0,499,0.005291613,0
0,1,20.6,35.345,0,504.25,0.005310929,0
0,1,20.6,35.29,0,503.6666667,0.005302594,0
0,1,20.56666667,35.32666667,0,500.6666667,0.005297158,0
0,1,20.6,35.3175,0,504.75,0.005306761,0
0,1,20.525,35.29,0,507.5,0.005277915,0
0,1,20.525,35.3175,0,505.75,0.005282062,0
0,1,20.55,35.29,0,503,0.00528613,0
0,1,20.5,35.345,0,509.25,0.005277994,0
0,1,20.53333333,35.32666667,0,508,0.005286185,0
0,1,20.6,35.29,0,503,0.005302594,0
0,1,20.6,35.23,0,505,0.005293502,0
0,1,20.65,35.2225,0,506,0.005308842,0
0,1,20.7,35.145,0,506,0.005313548,0
0,1,20.7,35.1175,0,508.5,0.005309354,0
0,1,20.7,35.09,0,515.3333333,0.005305161,0
0,1,20.7,35.03,1,513.6666667,0.005296013,0
0,1,20.79,34.95,0,511.25,0.005313436,0
0,1,20.79,34.8175,0,510,0.00529312,0
0,1,20.79,34.79,0,509.5,0.005288904,0
0,1,20.79,34.79,0,508.5,0.005288904,0
0,1,20.82333333,34.79,0,504.3333333,0.005299861,0
0,1,20.89,34.79,0,509.5,0.005321834,0
0,1,20.89,34.745,0,509.5,0.005314892,0
0,1,20.92666667,34.73,0,504,0.005324676,0
0,1,20.89,34.7,0,507.5,0.005307949,0
0,1,20.9175,34.7,0,510.5,0.005317013,0
0,1,20.89,34.7,0,508.75,0.005307949,0
0,1,20.89,34.645,0,508.5,0.005299464,0
0,1,20.89,34.7,0,506.75,0.005307949,0
0,1,20.85666667,34.66333333,0,504,0.005291337,0
0,1,20.89,34.7,0,503,0.005307949,0
0,1,20.85666667,34.56,0,510.6666667,0.005275429,0
0,1,20.84,34.545,0,511,0.005267669,0
0,1,20.82333333,34.43333333,0,512,0.005245068,0
0,1,20.82333333,34.4,0,509,0.005239948,0
0,1,20.79,34.5,0,507.25,0.005244446,0
0,1,20.79,34.43333333,0,510.3333333,0.005234226,0
0,1,20.79,34.5,0,513,0.005244446,0
0,1,20.79,34.46666667,0,511.6666667,0.005239336,0
0,1,20.79,34.5,0,501,0.005244446,0
0,1,20.79,34.5,0,503.5,0.005244446,0
0,1,20.79,34.5,0,514,0.005244446,0
0,1,20.79,34.4,0,510,0.005229117,0
0,1,20.79,34.3175,0,508.75,0.005216471,0
0,1,20.745,34.4,0,509,0.005214525,0
0,1,20.7,34.44,0,508.5,0.005206067,0
0,1,20.7,34.56,0,506.25,0.005224359,0
0,1,20.7,34.59,0,509.5,0.005228932,0
0,1,20.7,34.53,0,512.3333333,0.005219786,0
0,1,20.7,34.5,0,513.5,0.005215213,0
0,1,20.7,34.59,0,513.5,0.005228932,0
0,1,20.6,34.59,0,513,0.005196535,0
0,1,20.6,34.59,0,514,0.005196535,0
0,1,20.55,34.645,0,515,0.005188709,0
0,1,20.5,34.79,0,504.5,0.005194424,0
0,1,20.5,34.8975,0,510,0.005210609,0
0,1,20.5,35,0,510.5,0.005226043,0
0,1,20.445,34.95,0,504.75,0.005200682,0
0,1,20.46333333,34.96666667,0,505,0.005209124,0
0,1,20.39,34.925,0,506.5,0.005179165,0
0,1,20.39,35,0,505,0.00519038,0
0,1,20.39,35,0,508.75,0.00519038,0
0,1,20.39,35,0,508,0.00519038,0
0,1,20.39,35,0,505.3333333,0.00519038,0
0,1,20.39,35.09,0,504.25,0.005203839,0
0,1,20.35666667,35.09,0,500,0.005193046,0
0,1,20.315,35.09,0,499,0.005179584,0
0,1,20.35666667,35.16333333,0,501,0.00520399,0
0,1,20.34,35.2,0,503.5,0.005204056,0
0,1,20.39,35.2,0,497.6666667,0.005220288,0
0,1,20.365,35.1725,0,498.25,0.00520806,0
0,1,20.39,35.09,0,501,0.005203839,0
0,1,20.39,35.09,0,499.75,0.005203839,0
0,1,20.39,35.09,0,499,0.005203839,0
0,1,20.39,35.09,0,496.75,0.005203839,0
0,1,20.39,35.09,0,497,0.005203839,0
0,1,20.42666667,35.09,0,496.3333333,0.005215733,0
0,1,20.4175,35.0225,0,494.5,0.005202646,0
0,1,20.5,35,0,499,0.005226043,0
0,1,20.5,35,0,500,0.005226043,0
0,1,20.5,35,0,495.5,0.005226043,0
0,1,20.6,34.8725,0,492.75,0.005239333,0
0,1,20.6,34.82666667,0,494,0.005232389,0
0,1,20.625,34.79,0,497.25,0.005234964,0
0,1,20.625,34.79,0,498.75,0.005234964,0
0,1,20.7,34.845,0,498.5,0.005267807,0
0,1,20.68,34.736,0,495,0.005244668,0
0,1,20.73,34.62666667,0,495,0.005244286,0
0,1,20.7675,34.59,0,497,0.005250901,0
0,1,20.82333333,34.62666667,0,502.3333333,0.005274768,0
0,1,20.79,34.5,0,498.25,0.005244446,0
0,1,20.79,34.5,0,498,0.005244446,0
0,1,20.79,34.5,0,497.5,0.005244446,0
0,1,20.79,34.5,0,494.25,0.005244446,0
0,1,20.79,34.545,0,500.5,0.005251344,0
0,1,20.79,34.59,0,498.5,0.005258242,0
0,1,20.79,34.59,0,498,0.005258242,0
0,1,20.745,34.59,0,499,0.005243569,0
0,1,20.73,34.62666667,0,504,0.005244286,0
0,1,20.7225,34.6175,0,499.25,0.005240444,0
0,1,20.7,34.7,0,495.75,0.005245701,0
0,1,20.7,34.7,0,496.6666667,0.005245701,0
0,1,20.7,34.7,0,496,0.005245701,0
0,1,20.675,34.7675,0,498.75,0.005247833,0
0,1,20.7,34.79,0,496,0.005259422,0
0,1,20.7,34.8175,0,498,0.005263614,0
0,1,20.7,34.9,0,498,0.005276192,0
0,1,20.65,34.975,0,500.25,0.005271222,0
0,1,20.6,34.96666667,0,503.3333333,0.0052536,0
0,1,20.6,35,0,503,0.005258651,0
0,1,20.6,35.0225,0,501.5,0.00526206,0
0,1,20.6,35.09,0,503.5,0.005272288,0
0,1,20.6,35.12666667,0,503.3333333,0.005277844,0
0,1,20.6,35.1725,0,507.5,0.005284789,0
0,1,20.6,35.1725,0,505.5,0.005284789,0
0,1,20.6,35.16333333,0,507,0.0052834,0
0,1,20.6,35.145,0,512,0.005280622,0
0,1,20.6,35.09,0,506,0.005272288,0
0,1,20.6,35.2,0,506.5,0.005288956,0
0,1,20.6,35.2,0,496.5,0.005288956,0
0,1,20.6,35.2,0,497.5,0.005288956,0
0,1,20.6,35.245,0,496,0.005295775,0
0,1,20.5,35.29,0,503,0.005269711,0
0,1,20.55,35.29,0,504,0.00528613,0
0,1,20.5,35.29,0,505.5,0.005269711,0
0,1,20.53333333,35.29,0,507.5,0.005280652,0
0,1,20.525,35.29,0,501,0.005277915,0
0,1,20.56666667,35.29,0,501.3333333,0.005291613,0
0,1,20.5,35.32666667,0,498,0.005275233,0
0,1,20.5,35.29,0,502.75,0.005269711,0
0,1,20.5,35.32666667,0,502,0.005275233,0
0,1,20.5,35.3725,0,502,0.005282135,0
0,1,20.5,35.4,0,502.5,0.005286276,0
0,1,20.5,35.4,0,509,0.005286276,0
0,1,20.4175,35.3175,0,504,0.005246838,0
0,1,20.42666667,35.36333333,0,508,0.005256704,0
0,1,20.39,35.3725,0,505,0.005246087,0
0,1,20.39,35.4,0,502.6666667,0.0052502,0
0,1,20.39,35.43333333,0,502.3333333,0.005255185,0
0,1,20.365,35.425,0,503.25,0.005245764,0
0,1,20.39,35.5,0,508.5,0.005265156,0
0,1,20.32333333,35.5,0,510.6666667,0.005243335,0
0,1,20.29,35.59,0,509,0.005245832,0
0,1,20.29,35.59,0,501.5,0.005245832,0
0,1,20.29,35.59,0,504.25,0.005245832,0
0,1,20.34,35.545,0,503,0.005255492,0
0,1,20.29,35.59,0,502.6666667,0.005245832,0
0,1,20.29,35.59,0,506,0.005245832,0
0,1,20.29,35.59,0,506.5,0.005245832,0
0,1,20.29,35.59,0,505,0.005245832,0
0,1,20.2675,35.5675,0,507.25,0.00523514,0
0,1,20.29,35.7,0,506.75,0.005262183,0
0,1,20.29,35.7,0,505,0.005262183,0
0,1,20.2,35.59,0,505,0.005216479,0
0,1,20.2,35.7,0,506.6666667,0.005232737,0
0,1,20.2,35.7,0,511.5,0.005232737,0
0,1,20.2,35.7,0,511,0.005232737,0
0,1,20.2,35.7,0,506.5,0.005232737,0
0,1,20.2,35.7,0,506,0.005232737,0
0,1,20.2,35.7,0,507.25,0.005232737,0
0,1,20.16666667,35.7,0,504,0.005221868,0
0,1,20.16666667,35.73,0,507,0.005226293,0
0,1,20.15,35.7,0,510,0.005216442,0
0,1,20.1,35.7,0,506.75,0.005200191,0
0,1,20.1,35.745,0,506,0.005206801,0
0,1,20.13333333,35.79,0,511.3333333,0.005224267,0
0,1,20.13333333,35.79,0,509.3333333,0.005224267,0
0,1,20.15,35.79,0,511,0.005229703,0
0,1,20.1,35.79,0,508.3333333,0.005213411,0
0,1,20.1,35.79,0,516,0.005213411,0
0,1,20.13333333,35.86333333,0,510,0.005235062,0
0,1,20.15,35.79,0,510.5,0.005229703,0
0,1,20.1,35.878,0,508.6,0.005226337,0
0,1,20.1,35.9,0,513,0.005229569,0
0,1,20.1,35.86333333,0,508.3333333,0.005224183,0
0,1,20.1,35.79,0,506.6666667,0.005213411,0
0,1,20.1,35.9,0,509.25,0.005229569,0
0,1,20.1,35.9,0,510,0.005229569,0
0,1,20.1,35.9,0,511,0.005229569,0
0,1,20.05,35.8725,0,505.5,0.005209244,0
0,1,20.05,35.925,0,504.5,0.005216931,0
0,1,20.05,35.95,0,505,0.005220592,0
0,1,20.05,35.95,0,508,0.005220592,0
0,1,20,35.9,0,506.3333333,0.005197017,0
0,1,20,35.9,0,513,0.005197017,0
0,1,20,35.9,0,511,0.005197017,0
0,1,20,35.9,0,511.3333333,0.005197017,0
0,1,20,35.9,0,504.5,0.005197017,0
0,1,20,35.9,0,505,0.005197017,0
0,1,20,35.9,0,508.25,0.005197017,0
0,1,20,35.925,0,508.75,0.005200667,0
0,1,20,35.9,0,512.5,0.005197017,0
0,1,20,35.9,0,514,0.005197017,0
0,1,20,35.95,0,508,0.005204316,0
0,1,20,36,0,513,0.005211615,0
0,1,20,36,0,510.5,0.005211615,0
0,1,19.9725,36,0,506.75,0.00520267,0
0,1,19.96333333,36,0,508.6666667,0.005199691,0
0,1,19.945,36,0,510.5,0.005193738,0
0,1,19.945,36,0,513,0.005193738,0
0,1,19.945,36,0,512,0.005193738,0
0,1,19.89,36,0,514,0.005175915,0
0,1,19.92666667,36,0,509,0.005187791,0
0,1,19.92666667,36,0,506,0.005187791,0
0,1,19.89,36,0,505.5,0.005175915,0
0,1,19.89,36,0,506.5,0.005175915,0
0,1,19.89,36,0,509.5,0.005175915,0
0,1,19.89,36.09,0,513.5,0.005188963,0
0,1,19.89,36.09,0,513,0.005188963,0
0,1,19.89,36,0,512,0.005175915,0
0,1,19.89,36,0,509,0.005175915,0
0,1,19.89,36,0,502.75,0.005175915,0
0,1,19.89,36,0,503.3333333,0.005175915,0
0,1,19.89,36.045,0,511,0.005182439,0
0,1,19.89,36.12666667,0,517.6666667,0.005194278,0
0,1,19.89,36.2,0,518,0.005204911,0
0,1,19.89,36.2,0,519,0.005204911,0
0,1,19.89,36.29,0,509,0.005217959,0
0,1,19.89,36.29,0,510,0.005217959,0
0,1,19.89,36.29,0,510.5,0.005217959,0
0,1,19.89,36.29,0,508,0.005217959,0
0,1,19.89,36.29,0,511,0.005217959,0
0,1,19.89,36.23,0,511,0.00520926,0
0,1,19.89,36.2,0,513.5,0.005204911,0
0,1,19.89,36.2,0,518.5,0.005204911,0
0,1,19.945,36.2,0,514,0.005222834,0
0,1,19.89,36.2,0,512,0.005204911,0
0,1,19.89,36.2,0,509,0.005204911,0
0,1,19.89,36.2,0,510.5,0.005204911,0
0,1,19.89,36.2,0,511,0.005204911,0
0,1,19.84,36.245,0,512,0.005195167,0
0,1,19.865,36.245,0,510.75,0.005203296,0
0,1,19.82333333,36.2,0,513,0.005183258,0
0,1,19.815,36.145,0,511.6666667,0.00517262,0
0,1,19.79,36.1725,0,509.8,0.0051685,0
0,1,19.79,36.09,0,513,0.005156614,0
0,1,19.79,36.145,0,508.5,0.005164538,0
0,1,19.79,36.2,0,510.5,0.005172462,0
0,1,19.79,36.2,0,509,0.005172462,0
0,1,19.84,36.145,0,513,0.005180715,0
0,1,19.82333333,36.12666667,0,515.3333333,0.00517267,0
0,1,19.79,36.2,0,516.5,0.005172462,0
0,1,19.79,36.2,0,512.6666667,0.005172462,0
0,1,19.79,36.2,0,512,0.005172462,0
0,1,19.79,36.2,0,504,0.005172462,0
0,1,19.79,36.2,0,507.5,0.005172462,0
0,1,19.79,36.2,0,505.5,0.005172462,0
0,1,19.79,36.16333333,0,509,0.005167179,0
0,1,19.89,36.2,0,515.6666667,0.005204911,0
0,1,19.89,36.145,0,516,0.005196936,0
0,1,19.89,36.09,0,515,0.005188963,0
0,1,19.89,36.0675,0,512.25,0.005185701,0
0,1,19.89,36,0,515,0.005175915,0
0,1,19.945,35.925,0,510.5,0.005182827,0
0,1,20,35.9,0,500,0.005197017,0
0,1,19.92666667,35.9,0,506.6666667,0.00517326,0
0,1,20,35.9,0,517,0.005197017,0
0,1,20,35.9,0,516.5,0.005197017,0
0,1,20,35.79,0,516,0.005180961,0
0,1,20,35.79,0,512,0.005180961,0
0,1,20,35.745,0,511.5,0.005174392,0
0,1,20,35.7,0,515,0.005167824,0
0,1,20.05,35.745,0,521.5,0.005190574,0
0,1,20.06666667,35.76,0,517,0.005198177,0
0,1,20.1,35.9,0,509,0.005229569,0
0,1,20,35.79,0,514.5,0.005180961,0
0,1,20,35.79,0,515,0.005180961,0
0,1,20,35.79,0,522,0.005180961,0
0,1,20.06666667,35.86333333,0,519.3333333,0.005213323,0
0,1,20,35.745,0,524,0.005174392,0
0,1,20.1,35.82666667,0,518.3333333,0.005218796,0
0,1,20,35.7,0,517,0.005167824,0
0,1,20.05,35.745,0,513.5,0.005190574,0
0,1,20.1,35.79,0,512.5,0.005213411,0
0,1,20.1,35.73,0,510,0.005204597,0
0,1,20.1,35.745,0,509,0.005206801,0
0,1,20.05,35.845,0,516,0.005205217,0
0,1,20.03333333,35.82666667,0,513.3333333,0.005197121,0
0,1,20.03333333,35.9,0,512.3333333,0.005207848,0
0,1,20,35.9,0,514.75,0.005197017,0
0,1,20,35.9,0,518,0.005197017,0
0,1,20,35.86333333,0,516.6666667,0.005191665,0
0,1,20.03333333,35.86333333,0,518,0.005202484,0
0,1,20.05,35.845,0,514,0.005205217,0
0,1,20,35.79,0,517,0.005180961,0
0,1,20.03333333,35.82666667,0,518.3333333,0.005197121,0
0,1,20.06666667,35.82666667,0,520,0.005207949,0
0,1,20.1,35.79,0,518,0.005213411,0
0,1,20.1,35.79,0,510,0.005213411,0
0,1,20.06666667,35.76,0,511.6666667,0.005198177,0
0,1,20.03333333,35.73,0,510.6666667,0.005182981,0
0,1,20.1,35.82666667,0,513.6666667,0.005218796,0
0,1,20.1,35.745,0,515,0.005206801,0
0,1,20.1,35.79,0,509,0.005213411,0
0,1,20.05,35.7,0,514,0.005183985,0
0,1,20.1,35.79,0,519,0.005213411,0
0,1,20,35.7,0,518,0.005167824,0
0,1,20.05,35.745,0,515.5,0.005190574,0
0,1,20,35.59,0,514,0.005151769,0
0,1,20,35.7,0,513.5,0.005167824,0
0,1,20,35.7,0,509,0.005167824,0
0,1,20,35.7,0,510,0.005167824,0
0,1,20,35.7,0,513.3333333,0.005167824,0
0,1,20,35.7,0,516,0.005167824,0
0,1,20,35.7,0,519.5,0.005167824,0
0,1,20,35.7,0,514,0.005167824,0
0,1,20,35.7,0,515.5,0.005167824,0
0,1,20,35.7,0,516.5,0.005167824,0
0,1,20,35.66333333,0,514.3333333,0.005162472,0
0,1,20,35.59,0,515,0.005151769,0
0,1,20,35.7,0,514.5,0.005167824,0
0,1,20,35.7,0,520,0.005167824,0
0,1,20,35.66333333,0,518.6666667,0.005162472,0
0,1,20,35.59,0,520,0.005151769,0
0,1,20,35.59,0,521.5,0.005151769,0
0,1,20,35.59,0,521,0.005151769,0
0,1,20,35.59,0,516,0.005151769,0
0,1,20,35.59,0,516.5,0.005151769,0
0,1,20,35.59,0,522,0.005151769,0
0,1,20,35.5,0,519.3333333,0.005138633,0
0,1,20,35.5,0,515,0.005138633,0
0,1,20,35.5,0,512,0.005138633,0
0,1,20,35.5,0,516.3333333,0.005138633,0
0,1,19.945,35.5,0,513,0.005121009,0
0,1,20,35.5,0,516,0.005138633,0
0,1,20,35.5,0,516.5,0.005138633,0
0,1,20,35.5,0,515.3333333,0.005138633,0
0,1,20,35.45,0,515,0.005131336,0
0,1,20,35.4,0,523,0.005124039,0
0,1,20,35.4,0,521,0.005124039,0
0,1,20,35.5,0,519,0.005138633,0
0,1,20,35.4,0,517,0.005124039,0
0,1,20,35.4,0,514,0.005124039,0
0,1,20,35.4,0,516,0.005124039,0
0,1,19.89,35.45,0,518.5,0.00509619,0
0,1,19.89,35.5,0,519,0.005103437,0
0,1,19.89,35.5,0,516.6666667,0.005103437,0
0,1,19.89,35.5,0,516,0.005103437,0
0,1,19.89,35.5,0,515,0.005103437,0
0,1,19.89,35.5,0,516.5,0.005103437,0
0,1,19.92666667,35.4,0,518.6666667,0.005100619,0
0,1,19.89,35.45,0,517,0.00509619,0
0,1,19.89,35.5,0,518,0.005103437,0
0,1,19.89,35.5,0,514.5,0.005103437,0
0,1,19.89,35.5,0,515.5,0.005103437,0
0,0,19.89,35.5,0,515.5,0.005103437,0
0,0,19.89,35.5,0,511,0.005103437,0
0,0,19.89,35.5,0,509,0.005103437,0
0,0,19.84,35.5,0,513.5,0.00508751,0
0,0,19.89,35.5,0,515,0.005103437,0
0,0,19.79,35.5,0,515,0.005071626,0
0,0,19.89,35.5,0,514,0.005103437,0
0,0,19.84,35.45,0,520,0.005080286,0
0,0,19.89,35.5,0,517.3333333,0.005103437,0
0,0,19.89,35.5,0,514.5,0.005103437,0
0,0,19.89,35.5,0,522,0.005103437,0
0,0,19.79,35.5,0,523,0.005071626,0
0,0,19.84,35.45,0,522.5,0.005080286,0
0,0,19.79,35.5,0,517,0.005071626,0
0,0,19.79,35.5,0,513.5,0.005071626,0
0,0,19.79,35.5,0,520,0.005071626,0
0,0,19.79,35.5,0,513,0.005071626,0
0,0,19.79,35.5,0,517.5,0.005071626,0
0,0,19.84,35.5,0,519.5,0.00508751,0
0,0,19.79,35.4,0,518.5,0.005057224,0
0,0,19.79,35.4,0,519.5,0.005057224,0
0,0,19.84,35.45,0,517,0.005080286,0
0,0,19.85666667,35.46666667,0,522.75,0.005087993,0
0,0,19.89,35.5,0,523,0.005103437,0
0,0,19.79,35.4,0,523,0.005057224,0
0,0,19.89,35.5,0,526,0.005103437,0
0,0,19.89,35.5,0,526.6666667,0.005103437,0
0,0,19.89,35.45,0,524.5,0.00509619,0
0,0,19.84,35.4,0,521,0.005073062,0
0,0,19.85666667,35.4,0,524,0.005078351,0
0,0,19.84,35.4,0,523,0.005073062,0
0,0,19.89,35.45,0,522.5,0.00509619,0
0,0,19.79,35.4,0,512,0.005057224,0
0,0,19.89,35.5,0,521,0.005103437,0
0,0,19.79,35.4,0,521,0.005057224,0
0,0,19.84,35.45,0,518.5,0.005080286,0
0,0,19.79,35.4,0,517,0.005057224,0
0,0,19.89,35.46666667,0,519.6666667,0.005098606,0
0,0,19.89,35.5,0,519,0.005103437,0
0,0,19.89,35.45,0,519,0.00509619,0
0,0,19.82333333,35.4,0,516.3333333,0.005067777,0
0,0,19.84,35.45,0,519,0.005080286,0
0,0,19.89,35.4,0,522,0.005088944,0
0,0,19.84,35.4,0,521.5,0.005073062,0
0,0,19.865,35.4,0,515.25,0.005080997,0
0,0,19.89,35.4,0,521,0.005088944,0
0,0,19.84,35.4,0,520,0.005073062,0
0,0,19.84,35.4,0,523.5,0.005073062,0
0,0,19.89,35.4,0,523,0.005088944,0
0,0,19.79,35.4,0,525,0.005057224,0
0,0,19.84,35.4,0,524,0.005073062,0
0,0,19.89,35.4,0,520.5,0.005088944,0
0,0,19.84,35.45,0,524.5,0.005080286,0
0,0,19.84,35.4,0,524.5,0.005073062,0
0,0,19.84,35.345,0,522.5,0.005065116,0
0,0,19.85666667,35.4,0,521.6666667,0.005078351,0
0,0,19.79,35.4,0,522,0.005057224,0
0,0,19.84,35.45,0,523,0.005080286,0
0,0,19.89,35.45,0,523.5,0.00509619,0
0,0,19.89,35.4,0,525,0.005088944,0
